1;2025-11-11 09:41:55;15;C4:0B:6E:44:7A:02;RaspberryPi;3.1249e-43;0;0;0;0;0
2;2025-11-11 09:45:32;15;C4:0B:6E:44:7A:02;RaspberryPi;217;0;0;0;0;0
3;2025-11-11 09:48:29;15;C4:0B:6E:44:7A:02;RaspberryPi;219;344;358;0;0;0
4;2025-11-11 09:53:36;15;C4:0B:6E:44:7A:02;RaspberryPi;341;358;221;0;0;0
5;2025-11-11 09:55:15;15;C4:0B:6E:44:7A:02;RaspberryPi;341;357;220;0;0;0

